Row.ID,Date,TIME.POINT,Luna.Num,Luna.Letter,Luna_grouping,TRT,FOCAL,FOCAL_col,FOCAL_ID,USE,FOCAL_HT_mm,Focal_BD,Focal_FL,Focal_FR,FOCAL_REP_EFFORT,FOCAL_Biomass_g,NEIGH,NEIGH_CT,AVG_NEIGH_HT_mm,TALLEST_IN_30cm_mm,Per_Litt,Per_Bare,Per_Plant,Neigh_per_BD,Neigh_per_FL,Neigh_per_FR,ALIVE_Y.N,NOTES,NOTES.2,NOTES.3,NOTES.4,NOTES.5
462,3/14/2021,2,1,B,1.LG,LG,BE,OR,1B_LG_BE_OR,Y,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,NA,#N/A,MISSING,#N/A,#N/A,#N/A
463,3/14/2021,2,1,B,1.LG,LG,BE,OR_DOUBLE,1B_LG_BE_OR_DOUBLE,Y,5,.,.,.,0,.,TINY CLUB,1,5,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
464,3/14/2021,2,1,B,1.LG,LG,BE,OR_PP,1B_LG_BE_OR_PP,Y,9,.,.,.,0,.,.,.,.,#N/A,20,80,1,.,.,.,Y,#N/A,TOOTHPICK PULLED?,#N/A,#N/A,#N/A
465,3/14/2021,2,1,B,1.LG,LG,BE,PP,1B_LG_BE_PP,Y,0,.,.,.,0,.,BE,1,2,#N/A,90,10,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
466,3/14/2021,2,1,B,1.LG,LG,BE,PP,1B_LG_BE_PP,Y,0,.,.,.,0,.,GR,1,28,#N/A,90,10,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
467,3/14/2021,2,1,B,1.LG,LG,BE,RD,1B_LG_BE_RD,Y,9,.,.,.,0,.,BE,1,4,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
468,3/14/2021,2,1,B,1.LG,LG,BE,RD,1B_LG_BE_RD,Y,9,.,.,.,0,.,DYING FB,1,3,#N/A,5,95,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
469,3/14/2021,2,1,B,1.LG,LG,BE,RD,1B_LG_BE_RD,Y,9,.,.,.,0,.,FG,1,5,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
470,3/14/2021,2,1,B,1.LG,LG,BE,RD,1B_LG_BE_RD,Y,9,.,.,.,0,.,TINY FB,1,2,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
471,3/14/2021,2,1,B,1.LG,LG,FG,BLK_PP,1B_LG_FG_BLK_PP,Y,24,.,.,.,0,.,.,.,.,#N/A,2,98,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
472,3/14/2021,2,1,B,1.LG,LG,FG,BU,1B_LG_FG_BU,Y,9,.,.,.,0,.,BR,1,2,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
473,3/14/2021,2,1,B,1.LG,LG,FG,BU,1B_LG_FG_BU,Y,9,.,.,.,0,.,FB LINEAR,2,3,#N/A,3,97,1,.,.,.,Y,#N/A,NEIGHBOR DYING,#N/A,#N/A,#N/A
474,3/14/2021,2,1,B,1.LG,LG,FG,BU_PP,1B_LG_FG_BU_PP,Y,18,.,.,.,0,.,TINY CLUB,1,4,#N/A,5,95,1,.,.,.,Y,#N/A,TINY CLUB = FAT OLIVE GREEN,#N/A,#N/A,#N/A
475,3/14/2021,2,1,B,1.LG,LG,FG,OR,1B_LG_FG_OR,Y,10,.,.,.,0,.,FB LINEAR,1,2,#N/A,10,90,1,.,.,.,Y,#N/A,IN SEEDBALL REMNANT; NEIGHBOR DYING,#N/A,#N/A,#N/A
476,3/14/2021,2,1,B,1.LG,LG,FG,PP,1B_LG_FG_PP,Y,33,.,.,.,0,.,BE,1,10,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
477,3/14/2021,2,1,B,1.LG,LG,FG,PP,1B_LG_FG_PP,Y,33,.,.,.,0,.,GR,1,16,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
478,3/14/2021,2,1,B,1.LG,LG,FG,RD,1B_LG_FG_RD,Y,11,.,.,.,0,.,GR,19,13,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
479,3/14/2021,2,1,B,1.LG,LG,GR,BLK,1B_LG_GR_BLK,Y,20,.,.,.,0,.,FB SPAT,1,3,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
480,3/14/2021,2,1,B,1.LG,LG,GR,BLK,1B_LG_GR_BLK,Y,20,.,.,.,0,.,GR,2,22,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
481,3/14/2021,2,1,B,1.LG,LG,GR,BLK_RD,1B_LG_GR_BLK_RD,Y,15,.,.,.,0,.,BE,2,10,#N/A,50,50,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
482,3/14/2021,2,1,B,1.LG,LG,GR,BLK_RD,1B_LG_GR_BLK_RD,Y,15,.,.,.,0,.,FUZZY CUP,6,2,#N/A,50,50,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
483,3/14/2021,2,1,B,1.LG,LG,GR,BLK_RD,1B_LG_GR_BLK_RD,Y,15,.,.,.,0,.,GR,3,14,#N/A,50,50,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
484,3/14/2021,2,1,B,1.LG,LG,GR,BLK_RD,1B_LG_GR_BLK_RD,Y,15,.,.,.,0,.,TINY FB,1,1,#N/A,50,50,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
485,3/14/2021,2,1,B,1.LG,LG,GR,BU,1B_LG_GR_BU,Y,8,.,.,.,0,.,BE,1,4,#N/A,5,95,1,.,.,.,Y,#N/A,FOCAL DYING; TOOTHPICK PULLED?,#N/A,#N/A,#N/A
486,3/14/2021,2,1,B,1.LG,LG,GR,BU,1B_LG_GR_BU,Y,8,.,.,.,0,.,GR,4,6,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
487,3/14/2021,2,1,B,1.LG,LG,GR,BU_CL,1B_LG_GR_BU_CL,Y,20,.,.,.,0,.,GR,2,18,#N/A,60,40,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
488,3/14/2021,2,1,B,1.LG,LG,GR,CL,1B_LG_GR_CL,Y,23,.,.,.,0,.,FUZZY CUP,1,2,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
489,3/14/2021,2,1,B,1.LG,LG,GR,CL,1B_LG_GR_CL,Y,23,.,.,.,0,.,GR,2,15,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
490,3/14/2021,2,1,B,1.LG,LG,GR,OR,1B_LG_GR_OR,Y,16,.,.,.,0,.,GR,2,15,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
491,3/14/2021,2,1,B,1.LG,LG,GR,OR,1B_LG_GR_OR,Y,16,.,.,.,0,.,TINY CLUB,1,4,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
492,3/14/2021,2,1,B,1.LG,LG,GR,OR_BU,1B_LG_GR_OR_BU,Y,10,.,.,.,0,.,GR,3,20,#N/A,5,95,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
493,3/14/2021,2,1,B,1.LG,LG,GR,PP,1B_LG_GR_PP,Y,11,.,.,.,0,.,BE,1,6,#N/A,10,90,1,.,.,.,Y,#N/A,NEIGHBOR DYING,#N/A,#N/A,#N/A
494,3/14/2021,2,1,B,1.LG,LG,GR,PP,1B_LG_GR_PP,Y,11,.,.,.,0,.,GR,2,12,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
495,3/14/2021,2,1,B,1.LG,LG,GR,RD,1B_LG_GR_RD,Y,0,.,.,.,0,.,GR,1,9,#N/A,40,60,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
531,3/14/2021,2,1,C,1.LG,LG,BE,BLK,1C_LG_BE_BLK,Y,16,.,.,.,0,.,BE,1,5,#N/A,98,2,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
532,3/14/2021,2,1,C,1.LG,LG,BE,BLK,1C_LG_BE_BLK,Y,16,.,.,.,0,.,FG,2,6,#N/A,98,2,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
533,3/14/2021,2,1,C,1.LG,LG,BE,BLK_OR,1C_LG_BE_BLK_OR,Y,8,.,.,.,0,.,BE,2,10,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
534,3/14/2021,2,1,C,1.LG,LG,BE,BLK_OR,1C_LG_BE_BLK_OR,Y,8,.,.,.,0,.,GR,2,19,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
535,3/14/2021,2,1,C,1.LG,LG,BE,BU,1C_LG_BE_BU,Y,9,.,.,.,0,.,.,.,.,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
536,3/14/2021,2,1,C,1.LG,LG,BE,CL,1C_LG_BE_CL,Y,11,.,.,.,0,.,GR,1,34,#N/A,97,3,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
537,3/14/2021,2,1,C,1.LG,LG,BE,OR,1C_LG_BE_OR,Y,23,.,.,.,0,.,SAIB,1,14,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
538,3/14/2021,2,1,C,1.LG,LG,BE,OR,1C_LG_BE_OR,Y,23,.,.,.,0,.,TINY FB CRENULATE,1,3,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
539,3/14/2021,2,1,C,1.LG,LG,BE,OR_PP,1C_LG_BE_OR_PP,Y,12,.,.,.,0,.,FB SPAT,1,2,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
540,3/14/2021,2,1,C,1.LG,LG,BE,OR_PP,1C_LG_BE_OR_PP,Y,12,.,.,.,0,.,TINY FB,1,1,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
541,3/14/2021,2,1,C,1.LG,LG,BE,PP,1C_LG_BE_PP,Y,0,.,.,.,0,.,TINY FB,1,1,#N/A,20,80,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
542,3/14/2021,2,1,C,1.LG,LG,BE,RD,1C_LG_BE_RD,Y,11,.,.,.,0,.,FB SPAT,1,2,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
543,3/14/2021,2,1,C,1.LG,LG,BE,RD,1C_LG_BE_RD,Y,11,.,.,.,0,.,GR,1,21,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
544,3/14/2021,2,1,C,1.LG,LG,BE,RD_DOUBLE,1C_LG_BE_RD_DOUBLE,Y,14,.,.,.,0,.,GR,1,45,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
545,3/14/2021,2,1,C,1.LG,LG,BR,RD,1C_LG_BR_RD,Y,3,.,.,.,0,.,.,.,.,#N/A,1,99,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
546,3/14/2021,2,1,C,1.LG,LG,FG,BLK,1C_LG_FG_BLK,Y,16,.,.,.,0,.,FG,1,9,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
547,3/14/2021,2,1,C,1.LG,LG,FG,BU,1C_LG_FG_BU,Y,13,.,.,.,0,.,FB SPAT,1,1,#N/A,65,35,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
548,3/14/2021,2,1,C,1.LG,LG,FG,BU,1C_LG_FG_BU,Y,13,.,.,.,0,.,FG?,1,11,#N/A,65,35,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
549,3/14/2021,2,1,C,1.LG,LG,FG,CL,1C_LG_FG_CL,Y,8,.,.,.,0,.,BE,2,10,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
550,3/14/2021,2,1,C,1.LG,LG,FG,CL,1C_LG_FG_CL,Y,8,.,.,.,0,.,FG,1,12,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
551,3/14/2021,2,1,C,1.LG,LG,FG,OR,1C_LG_FG_OR,Y,0,.,.,.,0,.,BE,1,11,#N/A,30,70,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
552,3/14/2021,2,1,C,1.LG,LG,FG,OR,1C_LG_FG_OR,Y,0,.,.,.,0,.,GR,1,25,#N/A,30,70,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
553,3/14/2021,2,1,C,1.LG,LG,FG,OR,1C_LG_FG_OR,Y,0,.,.,.,0,.,TINY CLUB,1,5,#N/A,30,70,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
554,3/14/2021,2,1,C,1.LG,LG,FG,PP,1C_LG_FG_PP,Y,10,.,.,.,0,.,FG,1,12,#N/A,2,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
555,3/14/2021,2,1,C,1.LG,LG,FG,RD,1C_LG_FG_RD,Y,20,.,.,.,0,.,BE,1,10,#N/A,40,60,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
556,3/14/2021,2,1,C,1.LG,LG,FG,RD,1C_LG_FG_RD,Y,20,.,.,.,0,.,GR,3,15,#N/A,40,60,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
557,3/14/2021,2,1,C,1.LG,LG,FG,RD_OR,1C_LG_FG_RD_OR,Y,45,.,.,.,0,.,GR,1,30,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
558,3/14/2021,2,1,C,1.LG,LG,GR,BLK,1C_LG_GR_BLK,Y,32,.,.,.,0,.,GR,3,15,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
559,3/14/2021,2,1,C,1.LG,LG,GR,BU,1C_LG_GR_BU,Y,14,.,.,.,0,.,BE,1,10,#N/A,35,65,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
560,3/14/2021,2,1,C,1.LG,LG,GR,BU_OR,1C_LG_GR_BU_OR,Y,27,.,.,.,0,.,BE,1,13,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
561,3/14/2021,2,1,C,1.LG,LG,GR,CL,1C_LG_GR_CL,Y,12,.,.,.,0,.,GR,4,11,#N/A,75,25,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
562,3/14/2021,2,1,C,1.LG,LG,GR,OR,1C_LG_GR_OR,Y,22,.,.,.,0,.,GR,4,15,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
563,3/14/2021,2,1,C,1.LG,LG,GR,OR,1C_LG_GR_OR,Y,22,.,.,.,0,.,SMALL FUZZY GREY GREEEN,1,6,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
564,3/14/2021,2,1,C,1.LG,LG,GR,PP,1C_LG_GR_PP,Y,14,.,.,.,0,.,GR,1,15,#N/A,34,66,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
565,3/14/2021,2,1,C,1.LG,LG,GR,RD,1C_LG_GR_RD,Y,32,.,.,.,0,.,BE,1,14,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
566,3/14/2021,2,1,C,1.LG,LG,GR,RD_PP,1C_LG_GR_RD_PP,Y,22,.,.,.,0,.,GR,1,12,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
567,3/13/2021,2,2,A,2.CTRL,CTRL,BE,BLK,2A_CTRL_BE_BLK,Y,11,.,.,.,0,.,BE,1,7,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
568,3/13/2021,2,2,A,2.CTRL,CTRL,BE,BLK_DOUBLE,2A_CTRL_BE_BLK_DOUBLE,Y,12,.,.,.,0,.,GR,1,8,#N/A,98,2,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
569,3/13/2021,2,2,A,2.CTRL,CTRL,BE,BU,2A_CTRL_BE_BU,Y,13,.,.,.,0,.,FG,.,.,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
570,3/13/2021,2,2,A,2.CTRL,CTRL,BE,CL,2A_CTRL_BE_CL,Y,0,.,.,.,0,.,GR,3,28,#N/A,55,95,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
571,3/13/2021,2,2,A,2.CTRL,CTRL,BE,OR,2A_CTRL_BE_OR,Y,22,.,.,.,0,.,CRENULATE SHRUB,1,10,#N/A,90,10,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
572,3/13/2021,2,2,A,2.CTRL,CTRL,BE,OR_BLK,2A_CTRL_BE_OR_BLK,Y,10,.,.,.,0,.,.,.,.,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
573,3/13/2021,2,2,A,2.CTRL,CTRL,BE,OR_DOUBLE,2A_CTRL_BE_OR_DOUBLE,Y,11,.,.,.,0,.,GR,1,12,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
574,3/13/2021,2,2,A,2.CTRL,CTRL,BE,PP_DOUBLE,2A_CTRL_BE_PP_DOUBLE,Y,0,.,.,.,0,.,GR,2,16,#N/A,75,25,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
575,3/13/2021,2,2,A,2.CTRL,CTRL,BE,RD,2A_CTRL_BE_RD,Y,0,.,.,.,0,.,GR,1,9,#N/A,30,70,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
576,3/13/2021,2,2,A,2.CTRL,CTRL,BE,RD,2A_CTRL_BE_RD,Y,0,.,.,.,0,.,TINY FB,1,3,#N/A,30,70,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
577,3/13/2021,2,2,A,2.CTRL,CTRL,BR,RD_OR,2A_CTRL_BR_RD_OR,Y,5,.,.,.,0,.,.,.,.,#N/A,10,90,1,.,.,.,Y,#N/A,LITTER MOSTLY POOP,#N/A,#N/A,#N/A
578,3/13/2021,2,2,A,2.CTRL,CTRL,FG,BLK,2A_CTRL_FG_BLK,Y,17,.,.,.,0,.,GR,2,15,#N/A,45,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
579,3/13/2021,2,2,A,2.CTRL,CTRL,FG,BU,2A_CTRL_FG_BU,Y,21,.,.,.,0,.,BE,.,.,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
580,3/13/2021,2,2,A,2.CTRL,CTRL,FG,CL,2A_CTRL_FG_CL,Y,15,.,.,.,0,.,GR,1,11,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
581,3/13/2021,2,2,A,2.CTRL,CTRL,FG,OR,2A_CTRL_FG_OR,Y,16,.,.,.,0,.,FG,5,24,#N/A,55,45,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
582,3/13/2021,2,2,A,2.CTRL,CTRL,FG,OR_BLK,2A_CTRL_FG_OR_BLK,Y,57,.,.,.,0,.,FB SPAT,1,4,#N/A,34,66,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
583,3/13/2021,2,2,A,2.CTRL,CTRL,FG,OR_BLK,2A_CTRL_FG_OR_BLK,Y,57,.,.,.,0,.,GR,5,25,#N/A,34,66,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
584,3/13/2021,2,2,A,2.CTRL,CTRL,FG,OR_DOUBLE,2A_CTRL_FG_OR_DOUBLE,Y,26,.,.,.,0,.,CALLIANDRA,1,87,#N/A,75,25,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
585,3/13/2021,2,2,A,2.CTRL,CTRL,FG,OR_DOUBLE,2A_CTRL_FG_OR_DOUBLE,Y,26,.,.,.,0,.,FG,4,20,#N/A,75,25,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
586,3/13/2021,2,2,A,2.CTRL,CTRL,FG,OR_DOUBLE,2A_CTRL_FG_OR_DOUBLE,Y,26,.,.,.,0,.,GR,1,7,#N/A,75,25,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
587,3/13/2021,2,2,A,2.CTRL,CTRL,FG,PP,2A_CTRL_FG_PP,Y,28,.,.,.,0,.,FG,1,13,#N/A,10,90,1,.,.,.,Y,#N/A,SEEDING,#N/A,#N/A,#N/A
588,3/13/2021,2,2,A,2.CTRL,CTRL,FG,RD,2A_CTRL_FG_RD,Y,25,.,.,.,0,.,.,.,.,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
589,3/13/2021,2,2,A,2.CTRL,CTRL,GR,BLK,2A_CTRL_GR_BLK,Y,26,.,.,.,0,.,GR,.,.,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
590,3/13/2021,2,2,A,2.CTRL,CTRL,GR,BU,2A_CTRL_GR_BU,Y,25,.,.,.,0,.,GR,8,23,#N/A,70,30,3,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
591,3/13/2021,2,2,A,2.CTRL,CTRL,GR,BU,2A_CTRL_GR_BU,Y,25,.,.,.,0,.,OCOTILLO,1,81,#N/A,70,30,3,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
592,3/13/2021,2,2,A,2.CTRL,CTRL,GR,CL,2A_CTRL_GR_CL,Y,34,.,.,.,0,.,GR,4,26,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
593,3/13/2021,2,2,A,2.CTRL,CTRL,GR,OR,2A_CTRL_GR_OR,Y,19,.,.,.,0,.,FG,1,17,#N/A,34,66,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
594,3/13/2021,2,2,A,2.CTRL,CTRL,GR,OR,2A_CTRL_GR_OR,Y,19,.,.,.,0,.,GR,1,16,#N/A,34,66,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
595,3/13/2021,2,2,A,2.CTRL,CTRL,GR,OR_PP,2A_CTRL_GR_OR_PP,Y,22,.,.,.,0,.,GR,2,16,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
596,3/13/2021,2,2,A,2.CTRL,CTRL,GR,PP,2A_CTRL_GR_PP,Y,18,.,.,.,0,.,FG,.,.,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
597,3/13/2021,2,2,A,2.CTRL,CTRL,GR,PP_RD,2A_CTRL_GR_PP_RD,Y,22,.,.,.,0,.,GR,5,18,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
598,3/13/2021,2,2,A,2.CTRL,CTRL,GR,RD,2A_CTRL_GR_RD,Y,24,.,.,.,0,.,FG,1,30,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
599,3/13/2021,2,2,A,2.CTRL,CTRL,GR,RD,2A_CTRL_GR_RD,Y,24,.,.,.,0,.,GR,1,14,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
600,3/13/2021,2,2,A,2.CTRL,CTRL,GR,RD_BLK,2A_CTRL_GR_RD_BLK,Y,25,.,.,.,0,.,BE,1,9,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
601,3/13/2021,2,2,A,2.CTRL,CTRL,GR,RD_BLK,2A_CTRL_GR_RD_BLK,Y,25,.,.,.,0,.,GR,4,27,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
602,3/13/2021,2,2,A,2.CTRL,CTRL,GR,RD_BLK,2A_CTRL_GR_RD_BLK,Y,25,.,.,.,0,.,PINK FB,1,7,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
603,3/13/2021,2,2,A,2.CTRL,CTRL,GR,RD_BLK,2A_CTRL_GR_RD_BLK,Y,25,.,.,.,0,.,TINY FB,1,4,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
605,3/13/2021,2,2,B,2.CTRL,CTRL,FG,BLK,2B_CTRL_FG_BLK,Y,0,.,.,.,0,.,GR,3,15,#N/A,90,10,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
606,3/13/2021,2,2,B,2.CTRL,CTRL,FG,BLK_DOUBLE,2B_CTRL_FG_BLK_DOUBLE,Y,0,.,.,.,0,.,GR,11,17,#N/A,90,10,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
607,3/13/2021,2,2,B,2.CTRL,CTRL,FG,BU,2B_CTRL_FG_BU,Y,0,.,.,.,0,.,FG,1,9,#N/A,70,30,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
608,3/13/2021,2,2,B,2.CTRL,CTRL,FG,BU,2B_CTRL_FG_BU,Y,0,.,.,.,0,.,GR,2,10,#N/A,70,30,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
609,3/13/2021,2,2,B,2.CTRL,CTRL,FG,BU,2B_CTRL_FG_BU,Y,0,.,.,.,0,.,TINY FB,2,1,#N/A,70,30,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
610,3/13/2021,2,2,B,2.CTRL,CTRL,FG,CL,2B_CTRL_FG_CL,Y,34,.,.,.,0,.,FG,4,25,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
611,3/13/2021,2,2,B,2.CTRL,CTRL,FG,CL,2B_CTRL_FG_CL,Y,34,.,.,.,0,.,GR,5,22,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
612,3/13/2021,2,2,B,2.CTRL,CTRL,FG,OR,2B_CTRL_FG_OR,Y,17,.,.,.,0,.,FG,1,7,#N/A,99,1,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
613,3/13/2021,2,2,B,2.CTRL,CTRL,FG,OR,2B_CTRL_FG_OR,Y,17,.,.,.,0,.,GR,3,16,#N/A,99,1,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
614,3/13/2021,2,2,B,2.CTRL,CTRL,FG,OR_DOUBLE,2B_CTRL_FG_OR_DOUBLE,Y,19,.,.,.,0,.,FG,2,15,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
615,3/13/2021,2,2,B,2.CTRL,CTRL,FG,OR_DOUBLE,2B_CTRL_FG_OR_DOUBLE,Y,19,.,.,.,0,.,GR,1,12,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
616,3/13/2021,2,2,B,2.CTRL,CTRL,FG,PP,2B_CTRL_FG_PP,Y,0,.,.,.,0,.,GR,10,15,#N/A,90,10,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
617,3/13/2021,2,2,B,2.CTRL,CTRL,FG,RD,2B_CTRL_FG_RD,Y,16,.,.,.,0,.,GR,1,9,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
618,3/13/2021,2,2,B,2.CTRL,CTRL,FG,RD_BLK,2B_CTRL_FG_RD_BLK,Y,23,.,.,.,0,.,GR,3,18,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
619,3/13/2021,2,2,B,2.CTRL,CTRL,FG,RD_OR,2B_CTRL_FG_RD_OR,Y,24,.,.,.,0,.,GR,9,20,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
